dataset,left_side,right_side,threshold_value,clean_min,clean_max,clean_mean,clean_median,clean_stddev,modified_clean_min,modified_clean_max,modified_clean_mean,modified_clean_median,modified_clean_stddev
cifar10,2.0,5.0,0.16999999999999998,0.28331565856933594,0.5407840609550476,0.4576735496520996,0.47680801153182983,0.08158338069915771,0.01788066327571869,0.06360877305269241,0.03667455166578293,0.035516999661922455,0.009776785969734192
cifar10,2.0,5.0,0.17999999999999997,0.28331565856933594,0.5407840609550476,0.4576735496520996,0.47680801153182983,0.08158338069915771,0.019878322258591652,0.07163599133491516,0.040922462940216064,0.03955740109086037,0.01103456411510706
cifar10,2.0,5.0,0.18999999999999995,0.28331565856933594,0.5407840609550476,0.4576735496520996,0.47680801153182983,0.08158338069915771,0.02330346219241619,0.08437573164701462,0.047818560153245926,0.046036675572395325,0.013229291886091232
cifar10,2.0,6.0,0.1,0.33587947487831116,0.6664149761199951,0.5371952056884766,0.5687224864959717,0.0962705984711647,0.2100009024143219,0.245255246758461,0.22631342709064484,0.22573059797286987,0.007405867334455252
cifar10,2.0,6.0,0.11,0.33587947487831116,0.6664149761199951,0.5371952056884766,0.5687224864959717,0.0962705984711647,0.21009233593940735,0.24541229009628296,0.2264581173658371,0.22588372230529785,0.007424675859510899
cifar10,2.0,6.0,0.12,0.33587947487831116,0.6664149761199951,0.5371952056884766,0.5687224864959717,0.0962705984711647,0.21019890904426575,0.2456018626689911,0.2266169935464859,0.22605279088020325,0.0074572511948645115
cifar10,2.0,6.0,0.13,0.33587947487831116,0.6664149761199951,0.5371952056884766,0.5687224864959717,0.0962705984711647,0.2101447433233261,0.24552690982818604,0.2265438437461853,0.22596177458763123,0.007447217125445604
cifar10,2.0,6.0,0.13999999999999999,0.33587947487831116,0.6664149761199951,0.5371952056884766,0.5687224864959717,0.0962705984711647,0.2101922184228897,0.24551628530025482,0.22659677267074585,0.22599542140960693,0.007463247049599886
cifar10,2.0,6.0,0.14999999999999997,0.33587947487831116,0.6664149761199951,0.5371952056884766,0.5687224864959717,0.0962705984711647,0.21018598973751068,0.2454623281955719,0.22656098008155823,0.22596395015716553,0.0074441987089812756
cifar10,2.0,6.0,0.15999999999999998,0.33587947487831116,0.6664149761199951,0.5371952056884766,0.5687224864959717,0.0962705984711647,0.2101704478263855,0.24543878436088562,0.22650493681430817,0.22594547271728516,0.007411166559904814
cifar10,2.0,6.0,0.16999999999999998,0.33587947487831116,0.6664149761199951,0.5371952056884766,0.5687224864959717,0.0962705984711647,0.2101650983095169,0.24541456997394562,0.2264792025089264,0.2258964478969574,0.007397160399705172
cifar10,2.0,6.0,0.17999999999999997,0.33587947487831116,0.6664149761199951,0.5371952056884766,0.5687224864959717,0.0962705984711647,0.21021808683872223,0.24548904597759247,0.22653868794441223,0.22595781087875366,0.007407418917864561
cifar10,2.0,6.0,0.18999999999999995,0.33587947487831116,0.6664149761199951,0.5371952056884766,0.5687224864959717,0.0962705984711647,0.21020059287548065,0.2455163300037384,0.2265549600124359,0.22601792216300964,0.007423813920468092
cifar10,2.0,7.0,0.1,0.5006027817726135,0.5006033778190613,0.5006030797958374,0.5006030797958374,1.4214802490641887e-07,0.5006024241447449,0.5006026029586792,0.5006024837493896,0.5006024837493896,4.3443975528134615e-08
cifar10,2.0,7.0,0.11,0.5006027817726135,0.5006033778190613,0.5006030797958374,0.5006030797958374,1.4214802490641887e-07,0.5006024241447449,0.5006026029586792,0.5006024837493896,0.5006024837493896,4.828527977451813e-08
cifar10,2.0,7.0,0.12,0.5006027817726135,0.5006033778190613,0.5006030797958374,0.5006030797958374,1.4214802490641887e-07,0.5006023645401001,0.5006025433540344,0.5006024837493896,0.5006024837493896,4.3443975528134615e-08
cifar10,2.0,7.0,0.13,0.5006027817726135,0.5006033778190613,0.5006030797958374,0.5006030797958374,1.4214802490641887e-07,0.5006023645401001,0.5006026029586792,0.5006024837493896,0.5006024837493896,5.960464477539063e-08
cifar10,2.0,7.0,0.13999999999999999,0.5006027817726135,0.5006033778190613,0.5006030797958374,0.5006030797958374,1.4214802490641887e-07,0.5006023645401001,0.5006025433540344,0.5006024837493896,0.5006024837493896,4.470348358154297e-08
cifar10,2.0,7.0,0.14999999999999997,0.5006027817726135,0.5006033778190613,0.5006030797958374,0.5006030797958374,1.4214802490641887e-07,0.5006023645401001,0.5006025433540344,0.5006024837493896,0.5006024837493896,5.053229656937219e-08
cifar10,2.0,7.0,0.15999999999999998,0.5006027817726135,0.5006033778190613,0.5006030797958374,0.5006030797958374,1.4214802490641887e-07,0.5006023645401001,0.5006025433540344,0.5006024837493896,0.5006024837493896,5.1619135632563484e-08
cifar10,2.0,7.0,0.16999999999999998,0.5006027817726135,0.5006033778190613,0.5006030797958374,0.5006030797958374,1.4214802490641887e-07,0.5006023645401001,0.5006026029586792,0.5006024837493896,0.5006024837493896,5.7711950773864373e-08
cifar10,2.0,7.0,0.17999999999999997,0.5006027817726135,0.5006033778190613,0.5006030797958374,0.5006030797958374,1.4214802490641887e-07,0.5006023645401001,0.5006025433540344,0.5006024837493896,0.5006024837493896,4.942156195397729e-08
cifar10,2.0,7.0,0.18999999999999995,0.5006027817726135,0.5006033778190613,0.5006030797958374,0.5006030797958374,1.4214802490641887e-07,0.5006023645401001,0.5006025433540344,0.5006024837493896,0.5006024241447449,5.7711950773864373e-08
cifar10,2.0,8.0,0.1,0.31334128975868225,0.999646782875061,0.9192473888397217,0.9965000152587891,0.18061202764511108,0.012288435362279415,0.8187344074249268,0.18498410284519196,0.13121308386325836,0.15960417687892914
cifar10,2.0,8.0,0.11,0.31334128975868225,0.999646782875061,0.9192473888397217,0.9965000152587891,0.18061202764511108,0.015860144048929214,0.8211435079574585,0.20635251700878143,0.15780195593833923,0.16091515123844147
cifar10,2.0,8.0,0.12,0.31334128975868225,0.999646782875061,0.9192473888397217,0.9965000152587891,0.18061202764511108,0.016677813604474068,0.8091917634010315,0.2090560793876648,0.1590261161327362,0.15952053666114807
cifar10,2.0,8.0,0.13,0.31334128975868225,0.999646782875061,0.9192473888397217,0.9965000152587891,0.18061202764511108,0.015603314153850079,0.7975625991821289,0.2007659375667572,0.15636461973190308,0.15657155215740204
cifar10,2.0,8.0,0.13999999999999999,0.31334128975868225,0.999646782875061,0.9192473888397217,0.9965000152587891,0.18061202764511108,0.01530588697642088,0.7768509387969971,0.1945660412311554,0.1498422771692276,0.1528463512659073
cifar10,2.0,8.0,0.14999999999999997,0.31334128975868225,0.999646782875061,0.9192473888397217,0.9965000152587891,0.18061202764511108,0.015370940789580345,0.7506378293037415,0.18687258660793304,0.1479671448469162,0.1479254961013794
cifar10,2.0,8.0,0.15999999999999998,0.31334128975868225,0.999646782875061,0.9192473888397217,0.9965000152587891,0.18061202764511108,0.017556581646203995,0.7172567844390869,0.18946893513202667,0.15755228698253632,0.1403590887784958
cifar10,2.0,8.0,0.16999999999999998,0.31334128975868225,0.999646782875061,0.9192473888397217,0.9965000152587891,0.18061202764511108,0.016316568478941917,0.669863760471344,0.17574232816696167,0.1534276306629181,0.13065586984157562
cifar10,2.0,8.0,0.17999999999999997,0.31334128975868225,0.999646782875061,0.9192473888397217,0.9965000152587891,0.18061202764511108,0.015171969309449196,0.6437461376190186,0.17035067081451416,0.15306991338729858,0.12460959702730179
cifar10,2.0,8.0,0.18999999999999995,0.31334128975868225,0.999646782875061,0.9192473888397217,0.9965000152587891,0.18061202764511108,0.014257011003792286,0.6108267307281494,0.16240638494491577,0.14698076248168945,0.11851131916046143
cifar10,2.0,9.0,0.1,0.07885365933179855,0.991124153137207,0.8914087414741516,0.9705121517181396,0.2091798335313797,6.543981271533994e-06,0.007161486893892288,0.00074722187127918,0.0003864399332087487,0.0013370346277952194
cifar10,2.0,9.0,0.11,0.07885365933179855,0.991124153137207,0.8914087414741516,0.9705121517181396,0.2091798335313797,6.981870683375746e-06,0.008520466275513172,0.0008824073011055589,0.00043798598926514387,0.0016116685001179576
cifar10,2.0,9.0,0.12,0.07885365933179855,0.991124153137207,0.8914087414741516,0.9705121517181396,0.2091798335313797,8.213599357986823e-06,0.011331251822412014,0.0011233987752348185,0.000547572853974998,0.0021026020403951406
cifar10,2.0,9.0,0.13,0.07885365933179855,0.991124153137207,0.8914087414741516,0.9705121517181396,0.2091798335313797,6.5335857470927294e-06,0.011348282918334007,0.0010012548882514238,0.0004386751679703593,0.002033653436228633
cifar10,2.0,9.0,0.13999999999999999,0.07885365933179855,0.991124153137207,0.8914087414741516,0.9705121517181396,0.2091798335313797,7.037649538688129e-06,0.011517439037561417,0.0010327363852411509,0.0004622638807632029,0.002072939183562994
cifar10,2.0,9.0,0.14999999999999997,0.07885365933179855,0.991124153137207,0.8914087414741516,0.9705121517181396,0.2091798335313797,7.046461178106256e-06,0.011919042095541954,0.0009959584567695856,0.00042317580664530396,0.0021212527062743902
cifar10,2.0,9.0,0.15999999999999998,0.07885365933179855,0.991124153137207,0.8914087414741516,0.9705121517181396,0.2091798335313797,8.018896551220678e-06,0.01700953021645546,0.0013209847966209054,0.0005439998349174857,0.0029953273478895426
cifar10,2.0,9.0,0.16999999999999998,0.07885365933179855,0.991124153137207,0.8914087414741516,0.9705121517181396,0.2091798335313797,8.407294444623403e-06,0.016209280118346214,0.001240896643139422,0.0004735319525934756,0.0028733534272760153
cifar10,2.0,9.0,0.17999999999999997,0.07885365933179855,0.991124153137207,0.8914087414741516,0.9705121517181396,0.2091798335313797,9.290217349189334e-06,0.015394165180623531,0.0012758057564496994,0.0005329071427695453,0.0027630317490547895
cifar10,2.0,9.0,0.18999999999999995,0.07885365933179855,0.991124153137207,0.8914087414741516,0.9705121517181396,0.2091798335313797,1.3892826245864853e-05,0.025493469089269638,0.0020222915336489677,0.000826496456284076,0.0045331320725381374
cifar10,3.0,0.0,0.1,0.15259476006031036,0.990186333656311,0.8206629157066345,0.9517968893051147,0.25662070512771606,4.898868510849752e-08,2.1647545509040356e-05,3.842058504233137e-06,2.134709347956232e-06,5.036528818891384e-06
cifar10,3.0,0.0,0.11,0.15259476006031036,0.990186333656311,0.8206629157066345,0.9517968893051147,0.25662070512771606,4.7720060791789365e-08,2.1624457076541148e-05,3.7986410461599007e-06,2.102839971485082e-06,5.0363214540993795e-06
cifar10,3.0,0.0,0.12,0.15259476006031036,0.990186333656311,0.8206629157066345,0.9517968893051147,0.25662070512771606,6.005127062280735e-08,2.94171113637276e-05,5.007989784644451e-06,2.687099822651362e-06,6.860450866952306e-06
cifar10,3.0,0.0,0.13,0.15259476006031036,0.990186333656311,0.8206629157066345,0.9517968893051147,0.25662070512771606,6.815585607000685e-08,3.366459714015946e-05,5.648492333421018e-06,3.0272326512204017e-06,7.86957116361009e-06
cifar10,3.0,0.0,0.13999999999999999,0.15259476006031036,0.990186333656311,0.8206629157066345,0.9517968893051147,0.25662070512771606,7.503496135541354e-08,4.099269790458493e-05,6.450719865824794e-06,3.4135096029785927e-06,9.238688107870985e-06
cifar10,3.0,0.0,0.14999999999999997,0.15259476006031036,0.990186333656311,0.8206629157066345,0.9517968893051147,0.25662070512771606,9.022331681762807e-08,4.7283447202062234e-05,7.82194547355175e-06,4.1089060687227175e-06,1.1185174116690177e-05
cifar10,3.0,0.0,0.15999999999999998,0.15259476006031036,0.990186333656311,0.8206629157066345,0.9517968893051147,0.25662070512771606,1.3171029422665015e-07,6.680699152639136e-05,1.0972667041642126e-05,5.8067003010364715e-06,1.5720432202215306e-05
cifar10,3.0,0.0,0.16999999999999998,0.15259476006031036,0.990186333656311,0.8206629157066345,0.9517968893051147,0.25662070512771606,1.7290932419200544e-07,9.445505565963686e-05,1.4966734852350783e-05,7.96765016275458e-06,2.165587284252979e-05
cifar10,3.0,0.0,0.17999999999999997,0.15259476006031036,0.990186333656311,0.8206629157066345,0.9517968893051147,0.25662070512771606,1.692652347173862e-07,9.084674093173817e-05,1.4764535080757923e-05,7.727392585366033e-06,2.113976916007232e-05
cifar10,3.0,0.0,0.18999999999999995,0.15259476006031036,0.990186333656311,0.8206629157066345,0.9517968893051147,0.25662070512771606,1.9554641994545818e-07,0.00010532887245062739,1.759048791427631e-05,9.649003004597034e-06,2.5009952878463082e-05
cifar10,3.0,1.0,0.1,0.17854706943035126,0.9966530203819275,0.8378664255142212,0.9484001398086548,0.21010194718837738,9.105876588779566e-14,2.36320096824727e-09,1.4926587743602227e-10,2.8891391015695156e-11,4.1664147132358664e-10
cifar10,3.0,1.0,0.11,0.17854706943035126,0.9966530203819275,0.8378664255142212,0.9484001398086548,0.21010194718837738,1.1136364318773198e-13,3.4990723651873168e-09,2.0548450441193467e-10,3.9965041692680003e-11,6.110356665089967e-10
cifar10,3.0,1.0,0.12,0.17854706943035126,0.9966530203819275,0.8378664255142212,0.9484001398086548,0.21010194718837738,1.3645523242161034e-13,3.7881213721391305e-09,2.2743568139915737e-10,5.146026660352021e-11,6.624998882820421e-10
cifar10,3.0,1.0,0.13,0.17854706943035126,0.9966530203819275,0.8378664255142212,0.9484001398086548,0.21010194718837738,1.191467036794e-13,3.0456761557218215e-09,1.8442897209425269e-10,4.507837159106742e-11,5.319749085685999e-10
cifar10,3.0,1.0,0.13999999999999999,0.17854706943035126,0.9966530203819275,0.8378664255142212,0.9484001398086548,0.21010194718837738,1.3871489948445032e-13,3.3455314074615217e-09,2.14567461020998e-10,5.106109632335709e-11,5.880015363501911e-10
cifar10,3.0,1.0,0.14999999999999997,0.17854706943035126,0.9966530203819275,0.8378664255142212,0.9484001398086548,0.21010194718837738,1.1368926362397697e-13,3.15830361863334e-09,2.0031316882995753e-10,4.3651783576681424e-11,5.551357706856663e-10
cifar10,3.0,1.0,0.15999999999999998,0.17854706943035126,0.9966530203819275,0.8378664255142212,0.9484001398086548,0.21010194718837738,8.303497185625439e-14,2.4221835648319257e-09,1.592060927535499e-10,3.388024583106386e-11,4.2757669627135897e-10
cifar10,3.0,1.0,0.16999999999999998,0.17854706943035126,0.9966530203819275,0.8378664255142212,0.9484001398086548,0.21010194718837738,8.439021779559769e-14,2.4297814871232504e-09,1.6361276222731647e-10,3.50587232855748e-11,4.326300706569697e-10
cifar10,3.0,1.0,0.17999999999999997,0.17854706943035126,0.9966530203819275,0.8378664255142212,0.9484001398086548,0.21010194718837738,1.0206368221280307e-13,3.034635653875739e-09,2.012026795172872e-10,4.2207685263528916e-11,5.383019030524849e-10
cifar10,3.0,1.0,0.18999999999999995,0.17854706943035126,0.9966530203819275,0.8378664255142212,0.9484001398086548,0.21010194718837738,8.214541785504792e-14,2.710472513101081e-09,1.7635336246879518e-10,3.6135414105409325e-11,4.788618945816836e-10
cifar10,3.0,2.0,0.1,0.5072566866874695,0.5072794556617737,0.507269024848938,0.5072690844535828,6.2162762333173305e-06,0.5072689652442932,0.5072798132896423,0.5072742700576782,0.5072740316390991,2.612637217680458e-06
cifar10,3.0,2.0,0.11,0.5072566866874695,0.5072794556617737,0.507269024848938,0.5072690844535828,6.2162762333173305e-06,0.5072683691978455,0.5072799324989319,0.5072740316390991,0.50727379322052,2.752442469500238e-06
cifar10,3.0,2.0,0.12,0.5072566866874695,0.5072794556617737,0.507269024848938,0.5072690844535828,6.2162762333173305e-06,0.5072681307792664,0.507280170917511,0.5072739124298096,0.5072736740112305,2.9250147690618178e-06
cifar10,3.0,2.0,0.13,0.5072566866874695,0.5072794556617737,0.507269024848938,0.5072690844535828,6.2162762333173305e-06,0.5072675347328186,0.5072802305221558,0.5072739124298096,0.5072735548019409,3.020234089490259e-06
cifar10,3.0,2.0,0.13999999999999999,0.5072566866874695,0.5072794556617737,0.507269024848938,0.5072690844535828,6.2162762333173305e-06,0.507267415523529,0.5072799324989319,0.5072734951972961,0.5072733163833618,3.0464220799331088e-06
cifar10,3.0,2.0,0.14999999999999997,0.5072566866874695,0.5072794556617737,0.507269024848938,0.5072690844535828,6.2162762333173305e-06,0.5072668790817261,0.5072798728942871,0.5072733163833618,0.5072729587554932,3.15781585413788e-06
cifar10,3.0,2.0,0.15999999999999998,0.5072566866874695,0.5072794556617737,0.507269024848938,0.5072690844535828,6.2162762333173305e-06,0.5072664022445679,0.5072796940803528,0.5072729587554932,0.5072726011276245,3.2222878871834837e-06
cifar10,3.0,2.0,0.16999999999999998,0.5072566866874695,0.5072794556617737,0.507269024848938,0.5072690844535828,6.2162762333173305e-06,0.5072655081748962,0.5072792768478394,0.5072726607322693,0.5072723627090454,3.3656838240858633e-06
cifar10,3.0,2.0,0.17999999999999997,0.5072566866874695,0.5072794556617737,0.507269024848938,0.5072690844535828,6.2162762333173305e-06,0.5072651505470276,0.5072795152664185,0.5072726011276245,0.5072722434997559,3.4913582567241974e-06
cifar10,3.0,2.0,0.18999999999999995,0.5072566866874695,0.5072794556617737,0.507269024848938,0.5072690844535828,6.2162762333173305e-06,0.5072645545005798,0.507279098033905,0.5072723627090454,0.5072721242904663,3.5430311982054263e-06
cifar10,3.0,4.0,0.1,0.5060898661613464,0.5078107714653015,0.5072500705718994,0.5075068473815918,0.0005231230752542615,0.5058700442314148,0.5062399506568909,0.5060202479362488,0.5060279369354248,9.241787483915687e-05
cifar10,3.0,4.0,0.11,0.5060898661613464,0.5078107714653015,0.5072500705718994,0.5075068473815918,0.0005231230752542615,0.5058711171150208,0.5062434077262878,0.5060219764709473,0.5060288906097412,9.276661876356229e-05
cifar10,3.0,4.0,0.12,0.5060898661613464,0.5078107714653015,0.5072500705718994,0.5075068473815918,0.0005231230752542615,0.5058717727661133,0.5062433481216431,0.5060226321220398,0.5060292482376099,9.279717778554186e-05
cifar10,3.0,4.0,0.13,0.5060898661613464,0.5078107714653015,0.5072500705718994,0.5075068473815918,0.0005231230752542615,0.5058722496032715,0.5062429308891296,0.5060219764709473,0.506028413772583,9.250204311683774e-05
cifar10,3.0,4.0,0.13999999999999999,0.5060898661613464,0.5078107714653015,0.5072500705718994,0.5075068473815918,0.0005231230752542615,0.5058724284172058,0.5062416195869446,0.5060210824012756,0.5060274004936218,9.217699698638171e-05
cifar10,3.0,4.0,0.14999999999999997,0.5060898661613464,0.5078107714653015,0.5072500705718994,0.5075068473815918,0.0005231230752542615,0.5058721303939819,0.5062353610992432,0.506018877029419,0.5060252547264099,9.130749822361395e-05
cifar10,3.0,4.0,0.15999999999999998,0.5060898661613464,0.5078107714653015,0.5072500705718994,0.5075068473815918,0.0005231230752542615,0.5058702230453491,0.5062301158905029,0.5060152411460876,0.5060224533081055,9.06075511011295e-05
cifar10,3.0,4.0,0.16999999999999998,0.5060898661613464,0.5078107714653015,0.5072500705718994,0.5075068473815918,0.0005231230752542615,0.5058704018592834,0.5062248110771179,0.5060126185417175,0.506019115447998,8.979361155070364e-05
cifar10,3.0,4.0,0.17999999999999997,0.5060898661613464,0.5078107714653015,0.5072500705718994,0.5075068473815918,0.0005231230752542615,0.5058669447898865,0.5062174201011658,0.5060093402862549,0.5060169100761414,8.898626401787624e-05
cifar10,3.0,4.0,0.18999999999999995,0.5060898661613464,0.5078107714653015,0.5072500705718994,0.5075068473815918,0.0005231230752542615,0.5058628916740417,0.5062092542648315,0.506004810333252,0.5060103535652161,8.797193731879815e-05
cifar10,3.0,5.0,0.1,0.40397346019744873,0.5473323464393616,0.48943060636520386,0.4934273958206177,0.04563213139772415,0.22226040065288544,0.3292495608329773,0.25795239210128784,0.25308436155319214,0.024303695186972618
cifar10,3.0,5.0,0.11,0.40397346019744873,0.5473323464393616,0.48943060636520386,0.4934273958206177,0.04563213139772415,0.22204618155956268,0.3289283215999603,0.25742605328559875,0.2527620792388916,0.02423870749771595
cifar10,3.0,5.0,0.12,0.40397346019744873,0.5473323464393616,0.48943060636520386,0.4934273958206177,0.04563213139772415,0.22092317044734955,0.32761409878730774,0.2566523253917694,0.252436101436615,0.024370765313506126
cifar10,3.0,5.0,0.13,0.40397346019744873,0.5473323464393616,0.48943060636520386,0.4934273958206177,0.04563213139772415,0.2204732894897461,0.3275716006755829,0.2562578320503235,0.25214284658432007,0.024434629827737808
cifar10,3.0,5.0,0.13999999999999999,0.40397346019744873,0.5473323464393616,0.48943060636520386,0.4934273958206177,0.04563213139772415,0.2166183441877365,0.32263872027397156,0.2534634470939636,0.24982494115829468,0.024073515087366104
cifar10,3.0,5.0,0.14999999999999997,0.40397346019744873,0.5473323464393616,0.48943060636520386,0.4934273958206177,0.04563213139772415,0.217762291431427,0.3245876133441925,0.2540900707244873,0.2503295838832855,0.024222807958722115
cifar10,3.0,5.0,0.15999999999999998,0.40397346019744873,0.5473323464393616,0.48943060636520386,0.4934273958206177,0.04563213139772415,0.21648968756198883,0.32161983847618103,0.2527160346508026,0.24959123134613037,0.024031396955251694
cifar10,3.0,5.0,0.16999999999999998,0.40397346019744873,0.5473323464393616,0.48943060636520386,0.4934273958206177,0.04563213139772415,0.21391628682613373,0.3191906809806824,0.2508816123008728,0.2471090406179428,0.023980585858225822
cifar10,3.0,5.0,0.17999999999999997,0.40397346019744873,0.5473323464393616,0.48943060636520386,0.4934273958206177,0.04563213139772415,0.21362502872943878,0.3195244371891022,0.25056514143943787,0.2469497174024582,0.024120919406414032
cifar10,3.0,5.0,0.18999999999999995,0.40397346019744873,0.5473323464393616,0.48943060636520386,0.4934273958206177,0.04563213139772415,0.2133786678314209,0.32061511278152466,0.2506497800350189,0.2469123899936676,0.024208389222621918
cifar10,3.0,6.0,0.1,0.501023530960083,0.5010241866111755,0.5010237693786621,0.5010237693786621,1.4136482207049994e-07,0.5010236501693726,0.5010242462158203,0.5010238885879517,0.5010238885879517,1.3778539198483486e-07
cifar10,3.0,6.0,0.11,0.501023530960083,0.5010241866111755,0.5010237693786621,0.5010237693786621,1.4136482207049994e-07,0.5010236501693726,0.5010242462158203,0.5010238885879517,0.5010238885879517,1.4057727071303816e-07
cifar10,3.0,6.0,0.12,0.501023530960083,0.5010241866111755,0.5010237693786621,0.5010237693786621,1.4136482207049994e-07,0.5010235905647278,0.5010242462158203,0.5010238885879517,0.5010238289833069,1.4638068535077764e-07
cifar10,3.0,6.0,0.13,0.501023530960083,0.5010241866111755,0.5010237693786621,0.5010237693786621,1.4136482207049994e-07,0.5010235905647278,0.5010241866111755,0.5010238885879517,0.5010237693786621,1.4485584642898175e-07
cifar10,3.0,6.0,0.13999999999999999,0.501023530960083,0.5010241866111755,0.5010237693786621,0.5010237693786621,1.4136482207049994e-07,0.5010235905647278,0.5010241866111755,0.5010237693786621,0.5010237693786621,1.5377824524875905e-07
cifar10,3.0,6.0,0.14999999999999997,0.501023530960083,0.5010241866111755,0.5010237693786621,0.5010237693786621,1.4136482207049994e-07,0.5010235905647278,0.5010241866111755,0.5010237693786621,0.5010237693786621,1.497548112183722e-07
cifar10,3.0,6.0,0.15999999999999998,0.501023530960083,0.5010241866111755,0.5010237693786621,0.5010237693786621,1.4136482207049994e-07,0.5010235905647278,0.5010241866111755,0.5010237693786621,0.5010237693786621,1.4826467520379083e-07
cifar10,3.0,6.0,0.16999999999999998,0.501023530960083,0.5010241866111755,0.5010237693786621,0.5010237693786621,1.4136482207049994e-07,0.5010235905647278,0.5010241866111755,0.5010237693786621,0.5010237693786621,1.4018183946973295e-07
cifar10,3.0,6.0,0.17999999999999997,0.501023530960083,0.5010241866111755,0.5010237693786621,0.5010237693786621,1.4136482207049994e-07,0.5010235905647278,0.5010241866111755,0.5010237693786621,0.5010237693786621,1.3738191739776084e-07
cifar10,3.0,6.0,0.18999999999999995,0.501023530960083,0.5010241866111755,0.5010237693786621,0.5010237693786621,1.4136482207049994e-07,0.5010235905647278,0.5010241866111755,0.5010237693786621,0.5010237693786621,1.381876870709675e-07
cifar10,3.0,7.0,0.1,0.07061094045639038,0.9628348350524902,0.6546279191970825,0.6719315052032471,0.23268872499465942,2.049616394558735e-20,3.551776436844364e-16,3.9629915436227686e-17,3.407908023102119e-18,8.447159812713148e-17
cifar10,3.0,7.0,0.11,0.07061094045639038,0.9628348350524902,0.6546279191970825,0.6719315052032471,0.23268872499465942,1.681780485266341e-20,2.847429630626399e-16,3.2302253261865435e-17,2.8777733451908653e-18,6.929263536343641e-17
cifar10,3.0,7.0,0.12,0.07061094045639038,0.9628348350524902,0.6546279191970825,0.6719315052032471,0.23268872499465942,1.4914874237898035e-20,2.6512223893288207e-16,3.001066848879548e-17,2.7617678817252036e-18,6.431290219674878e-17
cifar10,3.0,7.0,0.13,0.07061094045639038,0.9628348350524902,0.6546279191970825,0.6719315052032471,0.23268872499465942,1.3386295356894758e-20,2.480230260079819e-16,2.7594477228250536e-17,2.5553788742677102e-18,5.932531412296434e-17
cifar10,3.0,7.0,0.13999999999999999,0.07061094045639038,0.9628348350524902,0.6546279191970825,0.6719315052032471,0.23268872499465942,1.1883874447176336e-20,2.1460099849856872e-16,2.480432753893772e-17,2.2393524532902946e-18,5.2649327996228515e-17
cifar10,3.0,7.0,0.14999999999999997,0.07061094045639038,0.9628348350524902,0.6546279191970825,0.6719315052032471,0.23268872499465942,9.661078582532961e-21,1.6569358082190144e-16,1.902807403628195e-17,1.748228026657348e-18,4.065203935810231e-17
cifar10,3.0,7.0,0.15999999999999998,0.07061094045639038,0.9628348350524902,0.6546279191970825,0.6719315052032471,0.23268872499465942,7.281723438886154e-21,1.4032010008196803e-16,1.6193997747720116e-17,1.5822234242707652e-18,3.398138689195623e-17
cifar10,3.0,7.0,0.16999999999999998,0.07061094045639038,0.9628348350524902,0.6546279191970825,0.6719315052032471,0.23268872499465942,5.766824945835896e-21,1.1417738107702972e-16,1.3669114127505092e-17,1.3891207986072517e-18,2.8290476921820004e-17
cifar10,3.0,7.0,0.17999999999999997,0.07061094045639038,0.9628348350524902,0.6546279191970825,0.6719315052032471,0.23268872499465942,5.000795517991055e-21,1.1059826321074137e-16,1.2993446533392177e-17,1.2951238195070587e-18,2.7091893868591892e-17
cifar10,3.0,7.0,0.18999999999999995,0.07061094045639038,0.9628348350524902,0.6546279191970825,0.6719315052032471,0.23268872499465942,5.7911629582144215e-21,1.3540034743585785e-16,1.6203295257805212e-17,1.6103038279226794e-18,3.3543464240780855e-17
cifar10,3.0,8.0,0.1,0.36982810497283936,0.9965376853942871,0.8790688514709473,0.9207301139831543,0.1287102848291397,2.7785640455135763e-08,0.000621579703874886,8.2388061855454e-05,1.1733892279153224e-05,0.00015772903861943632
cifar10,3.0,8.0,0.11,0.36982810497283936,0.9965376853942871,0.8790688514709473,0.9207301139831543,0.1287102848291397,5.334148411861861e-08,0.0010649007745087147,0.00014537927927449346,2.47248935920652e-05,0.00027254701126366854
cifar10,3.0,8.0,0.12,0.36982810497283936,0.9965376853942871,0.8790688514709473,0.9207301139831543,0.1287102848291397,1.1712053549217671e-07,0.002076674485579133,0.0002797810884658247,5.832008901052177e-05,0.0005053968634456396
cifar10,3.0,8.0,0.13,0.36982810497283936,0.9965376853942871,0.8790688514709473,0.9207301139831543,0.1287102848291397,2.945440655821585e-07,0.003798191901296377,0.0005212712567299604,0.00010789980296976864,0.0009220336214639246
cifar10,3.0,8.0,0.13999999999999999,0.36982810497283936,0.9965376853942871,0.8790688514709473,0.9207301139831543,0.1287102848291397,5.46595231298852e-07,0.005773711483925581,0.0008592245285399258,0.0001768682850524783,0.0014793812297284603
cifar10,3.0,8.0,0.14999999999999997,0.36982810497283936,0.9965376853942871,0.8790688514709473,0.9207301139831543,0.1287102848291397,8.411099656768783e-07,0.008505976758897305,0.0012447710614651442,0.00027203833451494575,0.0021388563327491283
cifar10,3.0,8.0,0.15999999999999998,0.36982810497283936,0.9965376853942871,0.8790688514709473,0.9207301139831543,0.1287102848291397,1.2714153854176402e-06,0.012300455011427402,0.0018222155049443245,0.00040648417780175805,0.003135689767077565
