dataset,left_side,right_side,threshold_value,adversarial_min,adversarial_max,adversarial_mean,adversarial_median,adversarial_stddev,advmod_min,advmod_max,advmod_mean,advmod_median,advmod_stddev
cifar10,5.0,4.0,0.18999999999999995,0.07630245387554169,0.8289958238601685,0.3029678463935852,0.3086860179901123,0.1839652955532074,0.3910147547721863,0.7727108597755432,0.49374887347221375,0.4711955189704895,0.08780937641859055
cifar10,6.0,4.0,0.1,0.5018462538719177,0.5018481016159058,0.5018470287322998,0.5018468499183655,4.4579132918443065e-07,0.501846969127655,0.5018495321273804,0.5018479824066162,0.5018479824066162,5.317647833180672e-07
cifar10,6.0,4.0,0.11,0.5018462538719177,0.5018481016159058,0.5018470287322998,0.5018468499183655,4.4579132918443065e-07,0.5018470287322998,0.5018494725227356,0.5018479824066162,0.5018479824066162,5.277830723571242e-07
cifar10,6.0,4.0,0.12,0.5018462538719177,0.5018481016159058,0.5018470287322998,0.5018468499183655,4.4579132918443065e-07,0.5018468499183655,0.501849353313446,0.5018479824066162,0.5018479824066162,5.45777254501445e-07
cifar10,6.0,4.0,0.13,0.5018462538719177,0.5018481016159058,0.5018470287322998,0.5018468499183655,4.4579132918443065e-07,0.5018467903137207,0.5018494129180908,0.5018478631973267,0.5018478631973267,5.60133059934742e-07
cifar10,6.0,4.0,0.13999999999999999,0.5018462538719177,0.5018481016159058,0.5018470287322998,0.5018468499183655,4.4579132918443065e-07,0.5018467903137207,0.501849353313446,0.5018478035926819,0.5018478035926819,5.475036459756666e-07
cifar10,6.0,4.0,0.14999999999999997,0.5018462538719177,0.5018481016159058,0.5018470287322998,0.5018468499183655,4.4579132918443065e-07,0.5018467307090759,0.5018491744995117,0.5018477439880371,0.5018476247787476,5.385074359764985e-07
cifar10,6.0,4.0,0.15999999999999998,0.5018462538719177,0.5018481016159058,0.5018470287322998,0.5018468499183655,4.4579132918443065e-07,0.5018465518951416,0.5018489956855774,0.5018475651741028,0.5018476247787476,5.445554052130319e-07
cifar10,6.0,4.0,0.16999999999999998,0.5018462538719177,0.5018481016159058,0.5018470287322998,0.5018468499183655,4.4579132918443065e-07,0.5018464922904968,0.5018489360809326,0.501847505569458,0.501847505569458,5.376821263780585e-07
cifar10,6.0,4.0,0.17999999999999997,0.5018462538719177,0.5018481016159058,0.5018470287322998,0.5018468499183655,4.4579132918443065e-07,0.5018464922904968,0.5018489956855774,0.501847505569458,0.501847505569458,5.438413381853024e-07
cifar10,6.0,4.0,0.18999999999999995,0.5018462538719177,0.5018481016159058,0.5018470287322998,0.5018468499183655,4.4579132918443065e-07,0.5018463730812073,0.5018488764762878,0.5018473863601685,0.5018473863601685,5.435350658444804e-07
cifar10,7.0,4.0,0.1,0.35675719380378723,0.830525815486908,0.6540001630783081,0.6687209010124207,0.10033009946346283,0.9613015055656433,0.994062602519989,0.9787376523017883,0.979910135269165,0.008815906941890717
cifar10,7.0,4.0,0.11,0.35675719380378723,0.830525815486908,0.6540001630783081,0.6687209010124207,0.10033009946346283,0.9590520858764648,0.9940844178199768,0.9784097671508789,0.9798343181610107,0.009084025397896767
cifar10,7.0,4.0,0.12,0.35675719380378723,0.830525815486908,0.6540001630783081,0.6687209010124207,0.10033009946346283,0.9563040137290955,0.9933856129646301,0.9758427143096924,0.977397084236145,0.009994592517614365
cifar10,7.0,4.0,0.13,0.35675719380378723,0.830525815486908,0.6540001630783081,0.6687209010124207,0.10033009946346283,0.9511327147483826,0.9927821159362793,0.9736194014549255,0.9759871959686279,0.011014847084879875
cifar10,7.0,4.0,0.13999999999999999,0.35675719380378723,0.830525815486908,0.6540001630783081,0.6687209010124207,0.10033009946346283,0.9429696202278137,0.9913405776023865,0.9686540365219116,0.9712381362915039,0.012913237325847149
cifar10,7.0,4.0,0.14999999999999997,0.35675719380378723,0.830525815486908,0.6540001630783081,0.6687209010124207,0.10033009946346283,0.9372356534004211,0.990107536315918,0.9652851819992065,0.968299388885498,0.014130661264061928
cifar10,7.0,4.0,0.15999999999999998,0.35675719380378723,0.830525815486908,0.6540001630783081,0.6687209010124207,0.10033009946346283,0.9247722625732422,0.9888512492179871,0.9595875144004822,0.9629390239715576,0.016614876687526703
cifar10,7.0,4.0,0.16999999999999998,0.35675719380378723,0.830525815486908,0.6540001630783081,0.6687209010124207,0.10033009946346283,0.9119086265563965,0.9877310395240784,0.9533334374427795,0.9568015336990356,0.019145114347338676
cifar10,7.0,4.0,0.17999999999999997,0.35675719380378723,0.830525815486908,0.6540001630783081,0.6687209010124207,0.10033009946346283,0.8923475742340088,0.984734296798706,0.942024290561676,0.9436154961585999,0.023229477927088737
cifar10,7.0,4.0,0.18999999999999995,0.35675719380378723,0.830525815486908,0.6540001630783081,0.6687209010124207,0.10033009946346283,0.8636605739593506,0.9804292917251587,0.925843358039856,0.9271560907363892,0.02898140251636505
cifar10,8.0,1.0,0.1,0.5005542635917664,0.5007027387619019,0.5006352663040161,0.5006413459777832,3.9165901398519054e-05,0.5005465149879456,0.5007063746452332,0.5006367564201355,0.5006453990936279,4.237045504851267e-05
cifar10,8.0,1.0,0.11,0.5005542635917664,0.5007027387619019,0.5006352663040161,0.5006413459777832,3.9165901398519054e-05,0.500552237033844,0.5007081627845764,0.5006396770477295,0.5006479620933533,4.13565467169974e-05
cifar10,8.0,1.0,0.12,0.5005542635917664,0.5007027387619019,0.5006352663040161,0.5006413459777832,3.9165901398519054e-05,0.5005572438240051,0.5007099509239197,0.5006421804428101,0.5006498098373413,4.063127198605798e-05
cifar10,8.0,1.0,0.13,0.5005542635917664,0.5007027387619019,0.5006352663040161,0.5006413459777832,3.9165901398519054e-05,0.5005587935447693,0.5007104873657227,0.500643253326416,0.5006510019302368,4.049696144647896e-05
cifar10,8.0,1.0,0.13999999999999999,0.5005542635917664,0.5007027387619019,0.5006352663040161,0.5006413459777832,3.9165901398519054e-05,0.5005619525909424,0.5007107853889465,0.5006442070007324,0.5006515979766846,3.993503560195677e-05
cifar10,8.0,1.0,0.14999999999999997,0.5005542635917664,0.5007027387619019,0.5006352663040161,0.5006413459777832,3.9165901398519054e-05,0.5005638003349304,0.5007115602493286,0.5006453990936279,0.5006518959999084,3.944282070733607e-05
cifar10,8.0,1.0,0.15999999999999998,0.5005542635917664,0.5007027387619019,0.5006352663040161,0.5006413459777832,3.9165901398519054e-05,0.5005638599395752,0.5007116198539734,0.5006461143493652,0.5006518959999084,3.9208080124808475e-05
cifar10,8.0,1.0,0.16999999999999998,0.5005542635917664,0.5007027387619019,0.5006352663040161,0.5006413459777832,3.9165901398519054e-05,0.50056391954422,0.5007110238075256,0.5006452798843384,0.5006508827209473,3.906995334546082e-05
cifar10,8.0,1.0,0.17999999999999997,0.5005542635917664,0.5007027387619019,0.5006352663040161,0.5006413459777832,3.9165901398519054e-05,0.5005643963813782,0.5007113218307495,0.5006452798843384,0.5006508827209473,3.899243529303931e-05
cifar10,8.0,1.0,0.18999999999999995,0.5005542635917664,0.5007027387619019,0.5006352663040161,0.5006413459777832,3.9165901398519054e-05,0.5005642175674438,0.5007112622261047,0.5006451606750488,0.5006502866744995,3.8965619751252234e-05
cifar10,8.0,7.0,0.16999999999999998,0.000177008580067195,0.9884900450706482,0.3590683341026306,0.14997193217277527,0.37445247173309326,0.0017285263165831566,0.9964613318443298,0.3877986669540405,0.17992258071899414,0.3984057903289795
cifar10,8.0,7.0,0.17999999999999997,0.000177008580067195,0.9884900450706482,0.3590683341026306,0.14997193217277527,0.37445247173309326,0.0029108549933880568,0.9981725215911865,0.47939449548721313,0.5282381772994995,0.40645426511764526
cifar10,8.0,7.0,0.18999999999999995,0.000177008580067195,0.9884900450706482,0.3590683341026306,0.14997193217277527,0.37445247173309326,0.005715681705623865,0.9993164539337158,0.5602647066116333,0.7576017379760742,0.41546186804771423
cifar10,9.0,3.0,0.1,0.05295991525053978,0.9775082468986511,0.3284079432487488,0.2587827146053314,0.22259296476840973,0.06943842768669128,0.981866180896759,0.7057974338531494,0.7919085025787354,0.24762457609176636
cifar10,9.0,3.0,0.11,0.05295991525053978,0.9775082468986511,0.3284079432487488,0.2587827146053314,0.22259296476840973,0.09510006755590439,0.99101322889328,0.7878382802009583,0.8849818706512451,0.22463694214820862
cifar10,9.0,3.0,0.12,0.05295991525053978,0.9775082468986511,0.3284079432487488,0.2587827146053314,0.22259296476840973,0.1279454082250595,0.9953497052192688,0.8489004373550415,0.9370040893554688,0.19684036076068878
cifar10,9.0,3.0,0.13,0.05295991525053978,0.9775082468986511,0.3284079432487488,0.2587827146053314,0.22259296476840973,0.1863645762205124,0.9976416826248169,0.8968787789344788,0.9650945663452148,0.16824814677238464
cifar10,9.0,3.0,0.13999999999999999,0.05295991525053978,0.9775082468986511,0.3284079432487488,0.2587827146053314,0.22259296476840973,0.246645987033844,0.9984782338142395,0.9215961694717407,0.9787693023681641,0.14946813881397247
cifar10,9.0,3.0,0.14999999999999997,0.05295991525053978,0.9775082468986511,0.3284079432487488,0.2587827146053314,0.22259296476840973,0.3238239586353302,0.998893678188324,0.9391067028045654,0.9863225817680359,0.12935706973075867
cifar10,9.0,3.0,0.15999999999999998,0.05295991525053978,0.9775082468986511,0.3284079432487488,0.2587827146053314,0.22259296476840973,0.47069376707077026,0.999107301235199,0.9556195139884949,0.9911524057388306,0.1005048081278801
cifar10,9.0,3.0,0.16999999999999998,0.05295991525053978,0.9775082468986511,0.3284079432487488,0.2587827146053314,0.22259296476840973,0.5868731141090393,0.9993451237678528,0.9658569097518921,0.9934033751487732,0.07847338169813156
cifar10,9.0,3.0,0.17999999999999997,0.05295991525053978,0.9775082468986511,0.3284079432487488,0.2587827146053314,0.22259296476840973,0.6871364712715149,0.9994470477104187,0.9723427295684814,0.994415283203125,0.06002115458250046
cifar10,9.0,3.0,0.18999999999999995,0.05295991525053978,0.9775082468986511,0.3284079432487488,0.2587827146053314,0.22259296476840973,0.7588731646537781,0.9995735287666321,0.9768973588943481,0.9953696727752686,0.04777257516980171
cifar10,9.0,4.0,0.1,0.4034302830696106,0.9693732261657715,0.7440621852874756,0.7299561500549316,0.12358102202415466,0.6346103549003601,0.8565072417259216,0.7471210956573486,0.741098165512085,0.04882844537496567
cifar10,9.0,4.0,0.11,0.4034302830696106,0.9693732261657715,0.7440621852874756,0.7299561500549316,0.12358102202415466,0.6526084542274475,0.8655674457550049,0.7600607872009277,0.7570531964302063,0.048511289060115814
cifar10,9.0,4.0,0.12,0.4034302830696106,0.9693732261657715,0.7440621852874756,0.7299561500549316,0.12358102202415466,0.6650081276893616,0.8702538013458252,0.7648992538452148,0.7640228271484375,0.048298291862010956
cifar10,9.0,4.0,0.13,0.4034302830696106,0.9693732261657715,0.7440621852874756,0.7299561500549316,0.12358102202415466,0.6695960164070129,0.8677037954330444,0.7631826400756836,0.7631659507751465,0.04776410013437271
cifar10,9.0,4.0,0.13999999999999999,0.4034302830696106,0.9693732261657715,0.7440621852874756,0.7299561500549316,0.12358102202415466,0.667232096195221,0.8574446439743042,0.7527403831481934,0.7532589435577393,0.0467134453356266
cifar10,9.0,4.0,0.14999999999999997,0.4034302830696106,0.9693732261657715,0.7440621852874756,0.7299561500549316,0.12358102202415466,0.675122857093811,0.8599057793617249,0.7567166686058044,0.7565004825592041,0.04549781605601311
cifar10,9.0,4.0,0.15999999999999998,0.4034302830696106,0.9693732261657715,0.7440621852874756,0.7299561500549316,0.12358102202415466,0.6731672286987305,0.8594528436660767,0.7630979418754578,0.7633187770843506,0.045259635895490646
cifar10,9.0,4.0,0.16999999999999998,0.4034302830696106,0.9693732261657715,0.7440621852874756,0.7299561500549316,0.12358102202415466,0.6679733991622925,0.8572654128074646,0.7623764276504517,0.7639217972755432,0.04529733955860138
cifar10,9.0,4.0,0.17999999999999997,0.4034302830696106,0.9693732261657715,0.7440621852874756,0.7299561500549316,0.12358102202415466,0.6665431261062622,0.8500884175300598,0.7616010308265686,0.7629478573799133,0.04471691697835922
cifar10,9.0,4.0,0.18999999999999995,0.4034302830696106,0.9693732261657715,0.7440621852874756,0.7299561500549316,0.12358102202415466,0.6550299525260925,0.85157310962677,0.7559260725975037,0.7553685903549194,0.04524629935622215
