dataset,left_side,right_side,threshold_value,clean_min,clean_max,clean_mean,clean_median,clean_stddev,modified_clean_min,modified_clean_max,modified_clean_mean,modified_clean_median,modified_clean_stddev
mnist,0.0,4.0,0.13999999999999999,0.9764047861099243,0.9999994039535522,0.9983450174331665,0.9998559355735779,0.0043265800923109055,7.821352028258843e-07,0.0884813591837883,0.006828777492046356,0.00045758302439935505,0.0173942893743515
mnist,0.0,4.0,0.14999999999999997,0.9764047861099243,0.9999994039535522,0.9983450174331665,0.9998559355735779,0.0043265800923109055,7.652378712919017e-07,0.08754130452871323,0.006842981092631817,0.0004560313536785543,0.017463533207774162
mnist,0.0,4.0,0.15999999999999998,0.9764047861099243,0.9999994039535522,0.9983450174331665,0.9998559355735779,0.0043265800923109055,8.251844860751589e-07,0.0947951078414917,0.0075360494665801525,0.0004977908101864159,0.019128087908029556
mnist,0.0,4.0,0.16999999999999998,0.9764047861099243,0.9999994039535522,0.9983450174331665,0.9998559355735779,0.0043265800923109055,8.259962669399101e-07,0.07155659794807434,0.00647782813757658,0.00044418135075829923,0.015414795838296413
mnist,0.0,4.0,0.17999999999999997,0.9764047861099243,0.9999994039535522,0.9983450174331665,0.9998559355735779,0.0043265800923109055,8.232468644564506e-07,0.0797460675239563,0.006780688650906086,0.000494094449095428,0.01668083854019642
mnist,0.0,4.0,0.18999999999999995,0.9764047861099243,0.9999994039535522,0.9983450174331665,0.9998559355735779,0.0043265800923109055,9.711075108498335e-07,0.1287437528371811,0.009695473127067089,0.0005726070958189666,0.025961847975850105
mnist,0.0,5.0,0.1,0.9933521747589111,0.9999852180480957,0.9994511604309082,0.9998972415924072,0.0012911121593788266,6.474984388660232e-07,0.08663566410541534,0.0034295653458684683,2.4395991204073653e-05,0.015131710097193718
mnist,0.0,5.0,0.11,0.9933521747589111,0.9999852180480957,0.9994511604309082,0.9998972415924072,0.0012911121593788266,6.105607326389872e-07,0.07710888981819153,0.0030821114778518677,2.4536435375921428e-05,0.013462168164551258
mnist,0.0,5.0,0.12,0.9933521747589111,0.9999852180480957,0.9994511604309082,0.9998972415924072,0.0012911121593788266,4.983774601896584e-07,0.09401042014360428,0.003503058571368456,2.0604933524737135e-05,0.01633703149855137
mnist,0.0,5.0,0.13,0.9933521747589111,0.9999852180480957,0.9994511604309082,0.9998972415924072,0.0012911121593788266,5.848785917805799e-07,0.08518689125776291,0.003271348774433136,2.5886576622724533e-05,0.014793595299124718
mnist,0.0,5.0,0.13999999999999999,0.9933521747589111,0.9999852180480957,0.9994511604309082,0.9998972415924072,0.0012911121593788266,6.164202090985782e-07,0.11095526814460754,0.004161967430263758,2.8331134672043845e-05,0.019256532192230225
mnist,0.0,5.0,0.14999999999999997,0.9933521747589111,0.9999852180480957,0.9994511604309082,0.9998972415924072,0.0012911121593788266,6.673498660347832e-07,0.14776121079921722,0.005322269629687071,3.1591345759807155e-05,0.02564002200961113
mnist,0.0,5.0,0.15999999999999998,0.9933521747589111,0.9999852180480957,0.9994511604309082,0.9998972415924072,0.0012911121593788266,8.050772635215253e-07,0.17196659743785858,0.006296860054135323,4.138416261412203e-05,0.029834289103746414
mnist,0.0,5.0,0.16999999999999998,0.9933521747589111,0.9999852180480957,0.9994511604309082,0.9998972415924072,0.0012911121593788266,1.1471263405837817e-06,0.2379697859287262,0.008557065390050411,6.149936962174252e-05,0.04128163680434227
mnist,0.0,5.0,0.17999999999999997,0.9933521747589111,0.9999852180480957,0.9994511604309082,0.9998972415924072,0.0012911121593788266,1.269935864911531e-06,0.30503302812576294,0.010959850624203682,8.282462658826262e-05,0.052915070205926895
mnist,0.0,5.0,0.18999999999999995,0.9933521747589111,0.9999852180480957,0.9994511604309082,0.9998972415924072,0.0012911121593788266,1.5270271660483559e-06,0.4465641677379608,0.015901803970336914,0.00011116982204839587,0.07747969031333923
mnist,0.0,6.0,0.1,0.9967514276504517,0.9999997615814209,0.9998059272766113,0.9999880194664001,0.0005699555622413754,6.088407122212258e-12,1.4004139302414842e-05,6.942764798623102e-07,7.825700087948917e-09,2.5840881789918058e-06
mnist,0.0,6.0,0.11,0.9967514276504517,0.9999997615814209,0.9998059272766113,0.9999880194664001,0.0005699555622413754,5.799811585854853e-12,1.4357002328324597e-05,7.328267770390084e-07,8.2291506942056e-09,2.6826539851754205e-06
mnist,0.0,6.0,0.12,0.9967514276504517,0.9999997615814209,0.9998059272766113,0.9999880194664001,0.0005699555622413754,3.6543112286180346e-12,9.775199941941537e-06,4.7675783321210474e-07,5.2552229234947845e-09,1.7909264897753019e-06
mnist,0.0,6.0,0.13,0.9967514276504517,0.9999997615814209,0.9998059272766113,0.9999880194664001,0.0005699555622413754,2.948949678199808e-12,7.4910922194249e-06,3.4234602708238526e-07,4.41928804661984e-09,1.3404741139311227e-06
mnist,0.0,6.0,0.13999999999999999,0.9967514276504517,0.9999997615814209,0.9998059272766113,0.9999880194664001,0.0005699555622413754,2.9540504157404834e-12,7.531551545980619e-06,3.5282673138681275e-07,4.7738870634361774e-09,1.3551666597777512e-06
mnist,0.0,6.0,0.14999999999999997,0.9967514276504517,0.9999997615814209,0.9998059272766113,0.9999880194664001,0.0005699555622413754,2.9287926250898266e-12,8.213363798859064e-06,3.9165314547062735e-07,5.16570120012716e-09,1.4858483154966962e-06
mnist,0.0,6.0,0.15999999999999998,0.9967514276504517,0.9999997615814209,0.9998059272766113,0.9999880194664001,0.0005699555622413754,3.212547415587519e-12,8.002807589946315e-06,3.7265752439452626e-07,5.4443565211670375e-09,1.4410695712285815e-06
mnist,0.0,6.0,0.16999999999999998,0.9967514276504517,0.9999997615814209,0.9998059272766113,0.9999880194664001,0.0005699555622413754,3.0168328772617325e-12,6.933063559699804e-06,3.238513102132856e-07,5.265478719707062e-09,1.2454362376956851e-06
mnist,0.0,6.0,0.17999999999999997,0.9967514276504517,0.9999997615814209,0.9998059272766113,0.9999880194664001,0.0005699555622413754,2.655914550786509e-12,5.568781944020884e-06,2.758045809514442e-07,5.60843549379797e-09,1.023953927870025e-06
mnist,0.0,6.0,0.18999999999999995,0.9967514276504517,0.9999997615814209,0.9998059272766113,0.9999880194664001,0.0005699555622413754,2.863502187103184e-12,6.030935310263885e-06,2.801530456508772e-07,5.797545554742101e-09,1.0834748991328524e-06
mnist,0.0,7.0,0.1,0.999908447265625,1.0,0.9999946355819702,0.9999995827674866,1.6258880350505933e-05,0.0003311112814117223,0.9920945763587952,0.34066492319107056,0.06626886129379272,0.39805108308792114
mnist,0.0,7.0,0.11,0.999908447265625,1.0,0.9999946355819702,0.9999995827674866,1.6258880350505933e-05,0.000290069030597806,0.9913801550865173,0.33152034878730774,0.05470883846282959,0.3933837115764618
mnist,0.0,7.0,0.12,0.999908447265625,1.0,0.9999946355819702,0.9999995827674866,1.6258880350505933e-05,0.000274350808467716,0.9899739027023315,0.3224512040615082,0.04879012703895569,0.38797566294670105
mnist,0.0,7.0,0.13,0.999908447265625,1.0,0.9999946355819702,0.9999995827674866,1.6258880350505933e-05,0.00022344318858813494,0.9896031022071838,0.3159313201904297,0.04072137176990509,0.38597726821899414
mnist,0.0,7.0,0.13999999999999999,0.999908447265625,1.0,0.9999946355819702,0.9999995827674866,1.6258880350505933e-05,0.0002150871732737869,0.9893521666526794,0.315167099237442,0.04098886251449585,0.38506969809532166
mnist,0.0,7.0,0.14999999999999997,0.999908447265625,1.0,0.9999946355819702,0.9999995827674866,1.6258880350505933e-05,0.00019836022693198174,0.9906524419784546,0.31911149621009827,0.04129134863615036,0.3874964416027069
mnist,0.0,7.0,0.15999999999999998,0.999908447265625,1.0,0.9999946355819702,0.9999995827674866,1.6258880350505933e-05,0.00017163355369120836,0.9872616529464722,0.29359954595565796,0.028510024771094322,0.37037044763565063
mnist,0.0,7.0,0.16999999999999998,0.999908447265625,1.0,0.9999946355819702,0.9999995827674866,1.6258880350505933e-05,0.00015325286949519068,0.9832943677902222,0.277218759059906,0.023178845643997192,0.3592982888221741
mnist,0.0,7.0,0.17999999999999997,0.999908447265625,1.0,0.9999946355819702,0.9999995827674866,1.6258880350505933e-05,0.00013458097237162292,0.982410192489624,0.2706816792488098,0.019927997142076492,0.35533255338668823
mnist,0.0,7.0,0.18999999999999995,0.999908447265625,1.0,0.9999946355819702,0.9999995827674866,1.6258880350505933e-05,0.0001269671047339216,0.983644425868988,0.27102312445640564,0.020475996658205986,0.35582417249679565
mnist,0.0,8.0,0.1,0.8816291689872742,0.9979298114776611,0.9853336811065674,0.9940688014030457,0.02190813049674034,2.844728805939667e-05,0.14148545265197754,0.008890816010534763,0.0009452532976865768,0.02616143599152565
mnist,0.0,8.0,0.11,0.8816291689872742,0.9979298114776611,0.9853336811065674,0.9940688014030457,0.02190813049674034,2.9393497243290767e-05,0.1335470825433731,0.008609226904809475,0.0009290733141824603,0.02490587718784809
mnist,0.0,8.0,0.12,0.8816291689872742,0.9979298114776611,0.9853336811065674,0.9940688014030457,0.02190813049674034,3.361864946782589e-05,0.12856777012348175,0.008506298065185547,0.0010080182692036033,0.024007780477404594
mnist,0.0,8.0,0.13,0.8816291689872742,0.9979298114776611,0.9853336811065674,0.9940688014030457,0.02190813049674034,3.261266465415247e-05,0.10425958037376404,0.0073154643177986145,0.0009703263640403748,0.01990160159766674
mnist,0.0,8.0,0.13999999999999999,0.8816291689872742,0.9979298114776611,0.9853336811065674,0.9940688014030457,0.02190813049674034,3.3545315091032535e-05,0.08495181053876877,0.006448079831898212,0.0009712083265185356,0.016763487830758095
mnist,0.0,8.0,0.14999999999999997,0.8816291689872742,0.9979298114776611,0.9853336811065674,0.9940688014030457,0.02190813049674034,3.94306262023747e-05,0.10160728543996811,0.0074447584338486195,0.0010806728387251496,0.0195228923112154
mnist,0.0,8.0,0.15999999999999998,0.8816291689872742,0.9979298114776611,0.9853336811065674,0.9940688014030457,0.02190813049674034,4.266666655894369e-05,0.10772460699081421,0.007802406791597605,0.0011682519689202309,0.020388811826705933
mnist,0.0,8.0,0.16999999999999998,0.8816291689872742,0.9979298114776611,0.9853336811065674,0.9940688014030457,0.02190813049674034,4.3486172216944396e-05,0.10005730390548706,0.0075600361451506615,0.001183588756248355,0.019010629504919052
mnist,0.0,8.0,0.17999999999999997,0.8816291689872742,0.9979298114776611,0.9853336811065674,0.9940688014030457,0.02190813049674034,4.7320711018983275e-05,0.10148143768310547,0.00801815278828144,0.0012624829541891813,0.019740654155611992
mnist,0.0,8.0,0.18999999999999995,0.8816291689872742,0.9979298114776611,0.9853336811065674,0.9940688014030457,0.02190813049674034,5.040039468440227e-05,0.11989688873291016,0.009281471371650696,0.0013795371633023024,0.02326454408466816
mnist,0.0,9.0,0.1,0.9995779395103455,1.0,0.9999797344207764,0.9999995231628418,7.42985648685135e-05,9.871197835309431e-05,0.9156145453453064,0.12821196019649506,0.03419453278183937,0.2366880178451538
mnist,0.0,9.0,0.11,0.9995779395103455,1.0,0.9999797344207764,0.9999995231628418,7.42985648685135e-05,0.00010161036334466189,0.9132089614868164,0.12759943306446075,0.033002547919750214,0.23592257499694824
mnist,0.0,9.0,0.12,0.9995779395103455,1.0,0.9999797344207764,0.9999995231628418,7.42985648685135e-05,9.625778329791501e-05,0.913273274898529,0.1229715645313263,0.030421501025557518,0.23198391497135162
mnist,0.0,9.0,0.13,0.9995779395103455,1.0,0.9999797344207764,0.9999995231628418,7.42985648685135e-05,9.197502367896959e-05,0.9161174297332764,0.12429546564817429,0.03126683458685875,0.23551982641220093
mnist,0.0,9.0,0.13999999999999999,0.9995779395103455,1.0,0.9999797344207764,0.9999995231628418,7.42985648685135e-05,8.804503886494786e-05,0.9235198497772217,0.12548480927944183,0.030406132340431213,0.23581090569496155
mnist,0.0,9.0,0.14999999999999997,0.9995779395103455,1.0,0.9999797344207764,0.9999995231628418,7.42985648685135e-05,7.936112524475902e-05,0.9171982407569885,0.12088267505168915,0.028631258755922318,0.23326639831066132
mnist,0.0,9.0,0.15999999999999998,0.9995779395103455,1.0,0.9999797344207764,0.9999995231628418,7.42985648685135e-05,7.255288801388815e-05,0.9217953681945801,0.11898639798164368,0.026390641927719116,0.2336873561143875
mnist,0.0,9.0,0.16999999999999998,0.9995779395103455,1.0,0.9999797344207764,0.9999995231628418,7.42985648685135e-05,7.051273860270157e-05,0.9236481189727783,0.11976053565740585,0.02598525583744049,0.23267872631549835
mnist,0.0,9.0,0.17999999999999997,0.9995779395103455,1.0,0.9999797344207764,0.9999995231628418,7.42985648685135e-05,6.425377068808302e-05,0.9247299432754517,0.11749808490276337,0.025267675518989563,0.23287083208560944
mnist,0.0,9.0,0.18999999999999995,0.9995779395103455,1.0,0.9999797344207764,0.9999995231628418,7.42985648685135e-05,5.088749821879901e-05,0.9121292233467102,0.10549130290746689,0.022449972108006477,0.2234850972890854
mnist,1.0,0.0,0.1,0.9971731901168823,0.999975323677063,0.9996543526649475,0.9999205470085144,0.0006035952246747911,1.1445823702160851e-06,0.0022541237995028496,0.0003285226412117481,7.749431097181514e-05,0.0005726692033931613
mnist,1.0,0.0,0.11,0.9971731901168823,0.999975323677063,0.9996543526649475,0.9999205470085144,0.0006035952246747911,1.067802600118739e-06,0.0017574011581018567,0.00029379213810898364,9.057026181835681e-05,0.0004605406429618597
mnist,1.0,0.0,0.12,0.9971731901168823,0.999975323677063,0.9996543526649475,0.9999205470085144,0.0006035952246747911,1.2261496067367261e-06,0.0025328441988676786,0.00035591248888522387,9.824983135331422e-05,0.0006021833978593349
mnist,1.0,0.0,0.13,0.9971731901168823,0.999975323677063,0.9996543526649475,0.9999205470085144,0.0006035952246747911,1.136370656240615e-06,0.0035678416024893522,0.0004396273288875818,0.0001068425626726821,0.0008369317511096597
mnist,1.0,0.0,0.13999999999999999,0.9971731901168823,0.999975323677063,0.9996543526649475,0.9999205470085144,0.0006035952246747911,1.0804853900481248e-06,0.0028381161391735077,0.00038270995719358325,0.00010722404113039374,0.0006810167687945068
mnist,1.0,0.0,0.14999999999999997,0.9971731901168823,0.999975323677063,0.9996543526649475,0.9999205470085144,0.0006035952246747911,1.240625579157495e-06,0.004572209902107716,0.0005464229034259915,0.00011733318387996405,0.0011054595233872533
mnist,1.0,0.0,0.15999999999999998,0.9971731901168823,0.999975323677063,0.9996543526649475,0.9999205470085144,0.0006035952246747911,1.396509674123081e-06,0.00680286530405283,0.0007377766887657344,0.00013823846529703587,0.0015606444794684649
mnist,1.0,0.0,0.16999999999999998,0.9971731901168823,0.999975323677063,0.9996543526649475,0.9999205470085144,0.0006035952246747911,1.6528807691429392e-06,0.010156894102692604,0.0010114116594195366,0.00015721246018074453,0.0023315574508160353
mnist,1.0,0.0,0.17999999999999997,0.9971731901168823,0.999975323677063,0.9996543526649475,0.9999205470085144,0.0006035952246747911,1.5336515843955567e-06,0.00926930084824562,0.0009182742796838284,0.00014559965347871184,0.0021428146865218878
mnist,1.0,0.0,0.18999999999999995,0.9971731901168823,0.999975323677063,0.9996543526649475,0.9999205470085144,0.0006035952246747911,1.7316439198111766e-06,0.010925238020718098,0.0010367237264290452,0.00016399871674366295,0.002462231321260333
mnist,1.0,2.0,0.1,0.9199458360671997,0.999893307685852,0.9962340593338013,0.9994979500770569,0.01383985299617052,0.00018686038674786687,0.008486639708280563,0.0026169263292104006,0.001896075438708067,0.0021748209837824106
mnist,1.0,2.0,0.11,0.9199458360671997,0.999893307685852,0.9962340593338013,0.9994979500770569,0.01383985299617052,0.0001913924206746742,0.008882926777005196,0.002680511213839054,0.0019255259539932013,0.0022550197318196297
mnist,1.0,2.0,0.12,0.9199458360671997,0.999893307685852,0.9962340593338013,0.9994979500770569,0.01383985299617052,0.0001969169097719714,0.008963732980191708,0.002748643048107624,0.0020475287456065416,0.0022750941570848227
mnist,1.0,2.0,0.13,0.9199458360671997,0.999893307685852,0.9962340593338013,0.9994979500770569,0.01383985299617052,0.00019499265181366354,0.00851624645292759,0.0026804604567587376,0.002038738690316677,0.002171930857002735
mnist,1.0,2.0,0.13999999999999999,0.9199458360671997,0.999893307685852,0.9962340593338013,0.9994979500770569,0.01383985299617052,0.00019526001415215433,0.008771849796175957,0.002699656877666712,0.0020176791585981846,0.002214741660282016
mnist,1.0,2.0,0.14999999999999997,0.9199458360671997,0.999893307685852,0.9962340593338013,0.9994979500770569,0.01383985299617052,0.0002068606554530561,0.008805176243185997,0.0027808742597699165,0.002119756769388914,0.0022406296338886023
mnist,1.0,2.0,0.15999999999999998,0.9199458360671997,0.999893307685852,0.9962340593338013,0.9994979500770569,0.01383985299617052,0.00021708568965550512,0.009193302132189274,0.0028930266853421926,0.0022306579630821943,0.002321690320968628
mnist,1.0,2.0,0.16999999999999998,0.9199458360671997,0.999893307685852,0.9962340593338013,0.9994979500770569,0.01383985299617052,0.0002285755326738581,0.009595086798071861,0.003037350485101342,0.002351997187361121,0.0024350392632186413
mnist,1.0,2.0,0.17999999999999997,0.9199458360671997,0.999893307685852,0.9962340593338013,0.9994979500770569,0.01383985299617052,0.00023762145428918302,0.00938112847507,0.0030488469637930393,0.002396321389824152,0.002399225952103734
mnist,1.0,2.0,0.18999999999999995,0.9199458360671997,0.999893307685852,0.9962340593338013,0.9994979500770569,0.01383985299617052,0.0002383157261647284,0.009961199015378952,0.003148048184812069,0.0024210098199546337,0.0025334558449685574
mnist,1.0,3.0,0.1,0.955274224281311,0.9999276399612427,0.998306155204773,0.999834418296814,0.0077365245670080185,0.0009416554821655154,0.009216108359396458,0.0023717125877738,0.0018301643431186676,0.0017454640474170446
mnist,1.0,3.0,0.11,0.955274224281311,0.9999276399612427,0.998306155204773,0.999834418296814,0.0077365245670080185,0.0010745723266154528,0.00953923910856247,0.002570384182035923,0.0020501352846622467,0.0018159992760047317
mnist,1.0,3.0,0.12,0.955274224281311,0.9999276399612427,0.998306155204773,0.999834418296814,0.0077365245670080185,0.0013263215078040957,0.010495397262275219,0.002991604618728161,0.002441092859953642,0.001982472836971283
mnist,1.0,3.0,0.13,0.955274224281311,0.9999276399612427,0.998306155204773,0.999834418296814,0.0077365245670080185,0.0014348356053233147,0.01197627279907465,0.003262478858232498,0.0026668054051697254,0.0022376456763595343
mnist,1.0,3.0,0.13999999999999999,0.955274224281311,0.9999276399612427,0.998306155204773,0.999834418296814,0.0077365245670080185,0.0017298053717240691,0.01517360657453537,0.003939959220588207,0.003125132992863655,0.0027622587513178587
mnist,1.0,3.0,0.14999999999999997,0.955274224281311,0.9999276399612427,0.998306155204773,0.999834418296814,0.0077365245670080185,0.0014812654117122293,0.014063098467886448,0.0034845792688429356,0.0027549797669053078,0.002498459070920944
mnist,1.0,3.0,0.15999999999999998,0.955274224281311,0.9999276399612427,0.998306155204773,0.999834418296814,0.0077365245670080185,0.0013491392601281404,0.013475385494530201,0.003237275406718254,0.0025882450863718987,0.002346224617213011
mnist,1.0,3.0,0.16999999999999998,0.955274224281311,0.9999276399612427,0.998306155204773,0.999834418296814,0.0077365245670080185,0.0014986078022047877,0.014411186799407005,0.0035459441132843494,0.002856174949556589,0.002482395153492689
mnist,1.0,3.0,0.17999999999999997,0.955274224281311,0.9999276399612427,0.998306155204773,0.999834418296814,0.0077365245670080185,0.0022224350832402706,0.021933622658252716,0.005231752060353756,0.004223858006298542,0.003829392371699214
mnist,1.0,3.0,0.18999999999999995,0.955274224281311,0.9999276399612427,0.998306155204773,0.999834418296814,0.0077365245670080185,0.002417683368548751,0.02699168026447296,0.005865424871444702,0.004744137171655893,0.004748515784740448
mnist,1.0,4.0,0.1,0.9556219577789307,0.9999899864196777,0.9979327321052551,0.9998363256454468,0.007747292052954435,9.054454608303786e-07,0.0002926060988102108,3.462862514425069e-05,1.4623092283727601e-05,6.073121403460391e-05
mnist,1.0,4.0,0.11,0.9556219577789307,0.9999899864196777,0.9979327321052551,0.9998363256454468,0.007747292052954435,7.396949399662844e-07,0.00016586834681220353,2.2972872102400288e-05,1.048399462888483e-05,3.871083026751876e-05
